x,y,z
0.1314283162355423,-0.10131664574146271,0.18019215762615204
0.13011975586414337,-0.10926296561956406,0.1802493780851364
0.13078665733337402,-0.10500878095626831,0.18042056262493134
0.13470147550106049,-0.10944920033216476,0.1801026314496994
0.1184256449341774,-0.10769706964492798,0.17854751646518707
0.13428950309753418,-0.10492710769176483,0.18032269179821014
0.1231483668088913,-0.10471951961517334,0.18073472380638123
0.1276123970746994,-0.10711728036403656,0.18036915361881256
0.13187329471111298,-0.10914958268404007,0.1803366094827652
0.12095630913972855,-0.10889049619436264,0.18054287135601044
0.13227252662181854,-0.10184452682733536,0.18028542399406433
0.11745177954435349,-0.10565292090177536,0.17799817025661469
0.12987586855888367,-0.10171377658843994,0.18025296926498413
0.12673036754131317,-0.10727820545434952,0.1802937239408493
0.11885934323072433,-0.1076391339302063,0.17903448641300201
0.11589475721120834,-0.10712067782878876,0.17408321797847748
0.12953400611877441,-0.1039767935872078,0.18023991584777832
0.1326599419116974,-0.10276558995246887,0.1802455484867096
0.12266427278518677,-0.10559303313493729,0.18068303167819977
0.12598706781864166,-0.10481066256761551,0.18056435883045197
0.12356456369161606,-0.10909651219844818,0.18078701198101044
0.13136817514896393,-0.11044004559516907,0.18015767633914948
0.11749013513326645,-0.11368048191070557,0.1751052439212799
0.1274491399526596,-0.10614471882581711,0.18020327389240265
0.12210513651371002,-0.1039896011352539,0.18001234531402588
0.12097663432359695,-0.11263661831617355,0.18009035289287567
0.13445335626602173,-0.10204510390758514,0.17983387410640717
0.12989412248134613,-0.10537818819284439,0.18028150498867035
0.12895895540714264,-0.11043605953454971,0.18054266273975372
0.1258070021867752,-0.10410996526479721,0.18054357171058655
0.1202816516160965,-0.10927178710699081,0.18040677905082703
0.13360856473445892,-0.10537178814411163,0.18039530515670776
0.11901837587356567,-0.10875678807497025,0.17892803251743317
0.11910681426525116,-0.10663537681102753,0.18094384670257568
0.13027380406856537,-0.10242635756731033,0.18027670681476593
0.12185660004615784,-0.11239397525787354,0.1806468516588211
0.11864899843931198,-0.11211716383695602,0.1765275001525879
0.12137250602245331,-0.11326748877763748,0.18059515953063965
0.13166868686676025,-0.10484785586595535,0.1804959923028946
0.1347798854112625,-0.10399021208286285,0.18016564846038818
0.12145514041185379,-0.10766341537237167,0.18093052506446838
0.11884801834821701,-0.11231920123100281,0.17715661227703094
0.11716361343860626,-0.11173536628484726,0.1747734695672989
0.12277351319789886,-0.10367169231176376,0.1803571581840515
0.1202276274561882,-0.10637789219617844,0.17991501092910767
0.1171434074640274,-0.10768073052167892,0.17646045982837677
0.13006366789340973,-0.10628736019134521,0.18023867905139923
0.11660870164632797,-0.10998684912919998,0.17437511682510376
0.11811657249927521,-0.1138879656791687,0.17643003165721893
0.11702994257211685,-0.10974716395139694,0.17651398479938507
0.11808151751756668,-0.11049541085958481,0.1765465885400772
0.11872897297143936,-0.1102859377861023,0.1779986321926117
0.11857335269451141,-0.11349478363990784,0.17656318843364716
0.12007634341716766,-0.10913313180208206,0.1799863874912262
0.11547991633415222,-0.10698846727609634,0.17297008633613586
0.1345319300889969,-0.10854002833366394,0.18014545738697052
0.11915215849876404,-0.11043647676706314,0.1784219741821289
0.11988431215286255,-0.10470464080572128,0.17972832918167114
0.11843111366033554,-0.11210528016090393,0.1765245497226715
0.11952348798513412,-0.10746631771326065,0.1791069656610489
0.11587373912334442,-0.10753762722015381,0.17395596206188202
0.11975334584712982,-0.11120600253343582,0.1793471723794937
0.11832886934280396,-0.10980015993118286,0.17722147703170776
0.12449069321155548,-0.10818339139223099,0.18063586950302124
0.11933097243309021,-0.10658387839794159,0.18073809146881104
0.1267058253288269,-0.1036771759390831,0.1804739087820053
0.12031877040863037,-0.11274605244398117,0.17980915307998657
0.11686316132545471,-0.10475662350654602,0.17665553092956543
0.12119873613119125,-0.11250340938568115,0.180365651845932
0.11948420107364655,-0.10421885550022125,0.1789511740207672
0.1178257018327713,-0.11148083955049515,0.17532700300216675
0.12865199148654938,-0.10413772612810135,0.18016448616981506
0.13290031254291534,-0.10629679262638092,0.18054938316345215
0.12622949481010437,-0.10842357575893402,0.18038713932037354
0.12379442155361176,-0.11283619701862335,0.18102721869945526
0.11618622392416,-0.10567323118448257,0.17453153431415558
0.12451741099357605,-0.11155761778354645,0.18120910227298737
0.13183823227882385,-0.10575702786445618,0.18045316636562347
0.12003922462463379,-0.1056588664650917,0.18058399856090546
0.12962938845157623,-0.11019986122846603,0.18040640652179718
0.1184479147195816,-0.11183341592550278,0.17637945711612701
0.13298077881336212,-0.10091952234506607,0.18013134598731995
0.12956906855106354,-0.10736934840679169,0.18012337386608124
0.12290041893720627,-0.10926932841539383,0.18071453273296356
0.12836416065692902,-0.10929463803768158,0.1806432157754898
0.11720442026853561,-0.10634817183017731,0.17732328176498413
0.12645728886127472,-0.11208155006170273,0.18110841512680054
0.11956348270177841,-0.10655070841312408,0.1798425316810608
0.11715104430913925,-0.11186213791370392,0.17519089579582214
0.12680119276046753,-0.10990024358034134,0.18064039945602417
0.11912062764167786,-0.11106190085411072,0.1782311052083969
0.12013448774814606,-0.11219044774770737,0.1795160174369812
0.1271214336156845,-0.11190873384475708,0.1811808943748474
0.12900012731552124,-0.10181131958961487,0.17996881902217865
0.13381946086883545,-0.10961013287305832,0.18002720177173615
0.13461662828922272,-0.103017657995224,0.17999975383281708
0.13273076713085175,-0.1053876206278801,0.18059222400188446
0.1319895088672638,-0.10300178825855255,0.18038178980350494
0.12176968157291412,-0.1058807298541069,0.18102504312992096
0.12531663477420807,-0.10504686087369919,0.18070060014724731
0.12059255689382553,-0.1037796288728714,0.17957423627376556
0.1290121078491211,-0.10553912073373795,0.1802060753107071
0.11898055672645569,-0.10944559425115585,0.1789458692073822
0.12011975049972534,-0.11254401504993439,0.17918004095554352
0.12426505982875824,-0.10429861396551132,0.18066801130771637
0.12281761318445206,-0.10291949659585953,0.18013060092926025
0.120390884578228,-0.10735044628381729,0.18008090555667877
0.11602913588285446,-0.10494580864906311,0.17292246222496033
0.12871858477592468,-0.10690484941005707,0.18023881316184998
0.12161417305469513,-0.10878106206655502,0.18082407116889954
0.11903858929872513,-0.11281141638755798,0.1772410273551941
0.1291753649711609,-0.1065116748213768,0.1803719699382782
0.11638237535953522,-0.11026514321565628,0.17382746934890747
0.11910052597522736,-0.10669875890016556,0.1811525672674179
0.1184479147195816,-0.11183341592550278,0.17637945711612701
0.1250188797712326,-0.1065576896071434,0.18046098947525024
0.12569500505924225,-0.11011266708374023,0.18077073991298676
0.11808232963085175,-0.10602381825447083,0.17836083471775055
0.11758773028850555,-0.1071058064699173,0.17824552953243256
0.11663888394832611,-0.10511663556098938,0.17562682926654816
0.13160838186740875,-0.102017343044281,0.18021294474601746
0.12583155930042267,-0.10771099478006363,0.18036338686943054
0.1303103268146515,-0.10975518822669983,0.18033379316329956
0.11692964285612106,-0.10783226788043976,0.17549538612365723
0.11992917954921722,-0.11205179244279861,0.17909562587738037
0.13495002686977386,-0.10104482620954514,0.17946811020374298
0.11785724014043808,-0.11085541546344757,0.17551788687705994
0.11990257352590561,-0.10836905241012573,0.17975686490535736
0.11937849223613739,-0.11015817523002625,0.1789696216583252
0.12109296768903732,-0.10618031024932861,0.18137000501155853
0.12434845417737961,-0.10679388791322708,0.1805972307920456
0.12300553917884827,-0.10718457400798798,0.18135078251361847
0.11687914282083511,-0.10895635187625885,0.1746961921453476
0.11848026514053345,-0.10673640668392181,0.17838458716869354
0.12542586028575897,-0.10312552005052567,0.18037472665309906
0.13338500261306763,-0.10156872123479843,0.17994636297225952
0.11922504007816315,-0.11314021795988083,0.1782875806093216
0.12656082212924957,-0.1063690334558487,0.18033656477928162
0.11656735837459564,-0.10665767639875412,0.17470037937164307
0.13398900628089905,-0.11051930487155914,0.17998436093330383
0.1304798722267151,-0.11066436022520065,0.18029096722602844
0.12502457201480865,-0.11034886538982391,0.1809069812297821
0.12806348502635956,-0.10293292254209518,0.18005633354187012
0.12168282270431519,-0.1116298958659172,0.18041732907295227
0.12130168825387955,-0.11064545810222626,0.18024849891662598
0.1174139529466629,-0.10634172707796097,0.17801600694656372
0.11710558831691742,-0.10836954414844513,0.1764782965183258
0.11647069454193115,-0.10845224559307098,0.17460881173610687
0.11684907227754593,-0.11351805180311203,0.1746789515018463
0.11829105019569397,-0.11048896610736847,0.177239328622818
0.1162506490945816,-0.10866716504096985,0.17385245859622955
0.12629403173923492,-0.11110899597406387,0.18094252049922943
0.11664798855781555,-0.11323431134223938,0.17453090846538544
0.13276159763336182,-0.10892526805400848,0.18020331859588623
0.127780482172966,-0.10409017652273178,0.18015268445014954
0.13200777769088745,-0.106666199862957,0.18041032552719116
0.12273233383893967,-0.11229643225669861,0.1809310019016266
0.12095560878515244,-0.1130535677075386,0.1799631118774414
0.12443460524082184,-0.10520779341459274,0.18062517046928406
0.12869127094745636,-0.10738518834114075,0.18032029271125793
0.12200788408517838,-0.10963873565196991,0.18057547509670258
0.12122311443090439,-0.10415053367614746,0.17993691563606262
0.13374029099941254,-0.10696976631879807,0.18037031590938568
0.12730208039283752,-0.10875487327575684,0.18054698407649994
0.11926285922527313,-0.11245141178369522,0.17826974391937256
0.11631518602371216,-0.1113525778055191,0.17440783977508545
0.11959853768348694,-0.10994326323270798,0.17972597479820251
0.13314902782440186,-0.109846331179142,0.1801634430885315
0.12080708891153336,-0.11172744631767273,0.18013319373130798
0.13110120594501495,-0.10322609543800354,0.1805150806903839
0.11747816205024719,-0.10995268076658249,0.17486797273159027
0.12291868031024933,-0.11293374747037888,0.18074306845664978
0.11660323292016983,-0.10557864606380463,0.17639808356761932
0.13042378425598145,-0.10768875479698181,0.18028026819229126
0.12534117698669434,-0.1086478903889656,0.1805204302072525
0.1296020746231079,-0.11068019270896912,0.18048788607120514
0.11840315908193588,-0.10417775064706802,0.1782466322183609
0.12236171215772629,-0.11110351234674454,0.18082578480243683
0.13257525861263275,-0.10828795284032822,0.18039125204086304
0.11975963413715363,-0.11114262044429779,0.1791384518146515
0.12126721441745758,-0.10339833796024323,0.17971034348011017
0.1170964315533638,-0.11282280087471008,0.17535383999347687
0.11836885660886765,-0.1088845431804657,0.17795704305171967
0.11580908298492432,-0.10516072064638138,0.17216609418392181
0.11738642305135727,-0.1074390858411789,0.17562852799892426
0.12064382433891296,-0.11075489223003387,0.17996729910373688
0.13410945236682892,-0.10422641783952713,0.18030188977718353
0.11553864926099777,-0.10619121789932251,0.17184501886367798
0.1319006085395813,-0.10866925120353699,0.18025514483451843
0.13283371925354004,-0.1035296693444252,0.18047505617141724
0.12282753735780716,-0.10656558722257614,0.18084892630577087
0.12616711854934692,-0.10551135987043381,0.18058516085147858
0.12376141548156738,-0.10952535271644592,0.18066270649433136
0.11648808419704437,-0.10432582348585129,0.1738090217113495
0.11690233647823334,-0.10831259936094284,0.175576850771904
0.11733315885066986,-0.11264453828334808,0.17473062872886658
0.12016937136650085,-0.10362908989191055,0.17915089428424835
0.12364166975021362,-0.11165516823530197,0.18092495203018188
0.12078676372766495,-0.10798132419586182,0.18058571219444275
0.11700734496116638,-0.10653635859489441,0.17497862875461578
0.11857270449399948,-0.10508692264556885,0.17820380628108978
0.13135413825511932,-0.10663054138422012,0.18040147423744202
0.13098075985908508,-0.10951898992061615,0.1801975518465042
0.11790855973958969,-0.1052597388625145,0.1781313270330429
0.11513225734233856,-0.10576881468296051,0.17127658426761627
0.12025012075901031,-0.10989721119403839,0.18021589517593384
0.123546302318573,-0.10543210059404373,0.18075846135616302
0.12779246270656586,-0.10781797766685486,0.18038995563983917
0.11967477202415466,-0.10471107810735703,0.17903558909893036
0.11587156355381012,-0.10776443034410477,0.1732025444507599
0.13233283162117004,-0.1046750396490097,0.18056847155094147
0.12346161156892776,-0.11095447093248367,0.18090416491031647
0.11566408723592758,-0.10785257816314697,0.17202875018119812
0.12950670719146729,-0.10445713251829147,0.18032139539718628
0.13225649297237396,-0.11021573096513748,0.1800243854522705
0.1274266541004181,-0.10262539982795715,0.17990237474441528
0.13070955872535706,-0.10245013236999512,0.1802826076745987
0.11669279634952545,-0.10831904411315918,0.1748841106891632
0.13427959382534027,-0.10128102451562881,0.17960435152053833
0.11984854936599731,-0.10547515749931335,0.1792651116847992
0.1304265558719635,-0.10360739380121231,0.1803789734840393
0.13354825973510742,-0.10254127532243729,0.18011225759983063
0.12915915250778198,-0.10292897373437881,0.1798623651266098
0.12467075139284134,-0.10888408869504929,0.18065667152404785
0.11768769472837448,-0.10994624346494675,0.17556071281433105
0.11811809241771698,-0.10525330156087875,0.1788240522146225
0.12234138697385788,-0.10735739022493362,0.1812783032655716
0.11651203781366348,-0.11178141832351685,0.17428354918956757
0.1268816590309143,-0.10452296584844589,0.18022234737873077
0.13467693328857422,-0.10584817081689835,0.1802828013896942
0.12225453555583954,-0.11310656368732452,0.1806705892086029
0.12914952635765076,-0.11092828214168549,0.18062707781791687
0.11728358268737793,-0.10898853093385696,0.1769801676273346
0.11716057360172272,-0.10417133569717407,0.17319171130657196
0.11618828028440475,-0.10575494170188904,0.1740504801273346
0.11940168589353561,-0.10951442271471024,0.1798502802848816
0.1170823946595192,-0.10901329666376114,0.1755976378917694
0.11661785840988159,-0.10553358495235443,0.1754995733499527
0.12497331202030182,-0.10337360948324203,0.1805139183998108
0.11822158098220825,-0.11211171746253967,0.17583180963993073
0.12192507833242416,-0.10328890383243561,0.17999154329299927
0.12021928280591965,-0.10635956376791,0.18060480058193207
0.12741072475910187,-0.11068809777498245,0.18087580800056458
0.12546515464782715,-0.10637298226356506,0.18053051829338074
0.12112585455179214,-0.10979966819286346,0.18050004541873932
0.12715837359428406,-0.10342909395694733,0.18033471703529358
0.13346357643604279,-0.10806364566087723,0.18025796115398407
0.11711403727531433,-0.10807935893535614,0.1770229935646057
0.12517791986465454,-0.10767533630132675,0.1803545355796814
0.12092125415802002,-0.10549794137477875,0.1806594282388687
0.13054001331329346,-0.1015409603714943,0.180325448513031
0.1170789822936058,-0.10468680411577225,0.177139550447464
0.11890686303377151,-0.11121343821287155,0.17726601660251617
0.1164650022983551,-0.10466106981039047,0.1741628348827362
0.11607275903224945,-0.10773966461420059,0.17458507418632507
0.1167614534497261,-0.11116787791252136,0.17447736859321594
0.11742652207612991,-0.1062149628996849,0.17759858071804047
0.12816160917282104,-0.10507462173700333,0.18032152950763702
0.13343901932239532,-0.10446261614561081,0.18043813109397888
0.1255752593278885,-0.11224248260259628,0.18103298544883728
0.11775727570056915,-0.10801497846841812,0.17820270359516144
0.11667659133672714,-0.1047363355755806,0.1743745058774948
0.13127075135707855,-0.10413527488708496,0.1804722547531128
0.12218793481588364,-0.11033943295478821,0.1805962771177292
0.11751896142959595,-0.10456548631191254,0.1774177998304367
0.12004756927490234,-0.10567719489336014,0.17989420890808105
0.11794637888669968,-0.10457093268632889,0.17811347544193268
0.1281132847070694,-0.10597191005945206,0.18027575314044952
0.11934343725442886,-0.10676562041044235,0.17908616364002228
0.1187710240483284,-0.1094520315527916,0.1782531440258026
0.11657170206308365,-0.1062040701508522,0.17620719969272614
0.13364991545677185,-0.1087009608745575,0.18007002770900726
0.13409323990345,-0.10064370930194855,0.17979228496551514
0.1343623846769333,-0.10763085633516312,0.18018828332424164
0.13333536684513092,-0.11048364639282227,0.1799755096435547
0.13378863036632538,-0.10607248544692993,0.18041609227657318
0.12054845690727234,-0.10453182458877563,0.17980080842971802
0.1288362741470337,-0.10469333082437515,0.18045763671398163
0.1332940310239792,-0.1071544736623764,0.1803007870912552
0.11664023995399475,-0.10936141759157181,0.17456598579883575
0.12460415065288544,-0.10611696541309357,0.18058234453201294
0.1255212426185608,-0.1093485876917839,0.18054121732711792
0.1288440227508545,-0.10856621712446213,0.18042254447937012
0.1273398995399475,-0.10806605964899063,0.1805291473865509
0.11746569722890854,-0.10977093875408173,0.17651988565921783
0.1165190264582634,-0.10755495727062225,0.17465460300445557
0.11846140772104263,-0.10692655295133591,0.17901074886322021
0.11794144660234451,-0.10887909680604935,0.1772613674402237
0.12517105042934418,-0.11159328371286392,0.1812179535627365
0.11621282994747162,-0.10935597121715546,0.1738702952861786
0.11972251534461975,-0.10766835510730743,0.17973607778549194
0.11682534217834473,-0.10544543713331223,0.17667336761951447
0.13240571320056915,-0.10737878084182739,0.18043407797813416
0.13216957449913025,-0.10370248556137085,0.18040257692337036
0.12996700406074524,-0.10808193683624268,0.18014711141586304
0.12308047711849213,-0.10997002571821213,0.18073531985282898
0.12697497010231018,-0.11066432297229767,0.1808699071407318
0.1320987492799759,-0.10108044743537903,0.1800559163093567
0.12748214602470398,-0.10945557057857513,0.18056778609752655
0.12012527137994766,-0.10438128560781479,0.1793774664402008
0.12126456946134567,-0.1071711927652359,0.18084610998630524
0.11775510758161545,-0.10824178159236908,0.1774492859840393
0.1162428930401802,-0.10479427129030228,0.17388753592967987
0.1227140724658966,-0.10863202065229416,0.18090245127677917
0.119163379073143,-0.10606492310762405,0.17906537652015686
0.1281798779964447,-0.10873903334140778,0.18035006523132324
0.11550083011388779,-0.10688002407550812,0.17186285555362701
0.11750064790248871,-0.11347200721502304,0.17516887187957764
0.13024373352527618,-0.10698805749416351,0.18025946617126465
0.12491869926452637,-0.1043342798948288,0.18067686259746552
0.12386289983987808,-0.10373112559318542,0.18037191033363342
0.13475945591926575,-0.10055260360240936,0.17938369512557983
0.11735934019088745,-0.10730239748954773,0.17817895114421844
0.11878223717212677,-0.1050804853439331,0.17889653146266937
0.11857416480779648,-0.10902319848537445,0.1783774346113205
0.12216339260339737,-0.10673840343952179,0.180776447057724
0.12549246847629547,-0.10589265078306198,0.18044905364513397
0.11890903115272522,-0.1109866350889206,0.1780194342136383
0.12800973653793335,-0.11168442666530609,0.18104760348796844
0.11582323163747787,-0.1086617186665535,0.1731567680835724
0.1264200508594513,-0.1089157983660698,0.18047155439853668
0.13371151685714722,-0.10351382941007614,0.18027815222740173
0.1239442378282547,-0.10614468902349472,0.18078221380710602
0.1248508095741272,-0.10958478599786758,0.18067745864391327
0.11853212118148804,-0.10985709726810455,0.17812293767929077
0.12632468342781067,-0.10269273817539215,0.18030506372451782
0.1233782172203064,-0.10845920443534851,0.18097493052482605
0.12248421460390091,-0.10489233583211899,0.18066224455833435
0.1311635822057724,-0.10613831877708435,0.18031705915927887
0.13079018890857697,-0.10902676731348038,0.18011313676834106
0.12412575632333755,-0.11078165471553802,0.18097664415836334
0.12685434520244598,-0.10500329732894897,0.18030382692813873
0.13060660660266876,-0.10430808365345001,0.18039977550506592
0.11723367869853973,-0.10625805705785751,0.17552627623081207
0.11944086104631424,-0.11307039856910706,0.17877160012722015
0.12035935372114182,-0.10797587782144547,0.17989002168178558
0.11727513372898102,-0.10927871614694595,0.1764354705810547
0.12159591168165207,-0.10511665046215057,0.18079553544521332
0.12902408838272095,-0.10926691442728043,0.18044334650039673
0.12468695640563965,-0.11246679723262787,0.18116627633571625
0.13151317834854126,-0.10774818807840347,0.18029502034187317
0.11806976050138474,-0.10615058243274689,0.178778275847435
0.11725275218486786,-0.10545088350772858,0.17736905813217163
0.13486327230930328,-0.10648548603057861,0.1800948828458786
0.12152379006147385,-0.11051224917173386,0.1805237978696823
0.12060670554637909,-0.10728062689304352,0.18056491017341614
0.11643140763044357,-0.10520478338003159,0.1744530200958252
0.12787291407585144,-0.10244069993495941,0.17997190356254578
0.13801158964633942,-0.10910210758447647,0.17916691303253174
